id,hip,hd,hr,gl,bf,proper,rarad,decrad,mag,ci
31691,31771,47070,2419,,51    Aur,,5.24191881288972,-0.313899873846414,5.7,1.367
31787,31870,47946,2460,,,,1.44809570371542,0.860850987582457,5.7,1.134
35390,35487,57167,2788,,,,0.819503134023018,0.600640470111008,5.7,0.346
36247,36348,58661,2844,,,,2.99203107862407,-0.15424321674847,5.7,-0.092
38328,38438,64722,3088,,,,1.92445111881114,-1.1001021435724,5.7,-0.151
42907,43026,74794,3478,,,,5.24079060000522,0.015132949636088,5.7,1.097
43673,43797,76653,3570,NN 3519,,,3.04239014017833,-0.63236820384375,5.7,0.481
49199,49339,87427,3965,,,,1.97384180931484,1.07650796994966,5.7,0.303
49794,49934,88661,4009,,,,6.17443348132609,0.19312070374546,5.7,-0.118
53543,53699,95221,4282,,,,4.23207966911447,-0.863755652597985,5.7,0.374
54328,54487,96738,4332,,67    Leo,,4.35842937673842,0.737208190319507,5.7,0.081
61378,61571,109742,4801,,25    Com,,0.696074391903156,-0.820363261263227,5.7,1.436
62507,62703,111588,4872,,,,3.99085042171936,0.878017651739245,5.7,0.127
63851,64053,113902,4951,,,,4.91100833390644,-0.311800649822936,5.7,-0.061
66111,66320,118219,5111,,80    Vir,,4.05028434373714,0.242716790702052,5.7,0.95
67634,67848,121409,5238,,86    UMa,,2.40451101749831,0.127378784662306,5.7,-0.032
71748,71974,129433,5484,,4    Lib,,4.36890335925281,0.883454436686708,5.7,0.006
74153,74380,134482,5647,,Kap2Lup,,2.2235778659386,-0.441511741201096,5.7,0.144
78628,78868,143346,5955,,,,2.70324918921617,-0.784671914207308,5.7,1.169
84898,85157,157728,6480,,73    Her,,2.34714519944394,-1.03374695705665,5.7,0.229
95393,95690,182509,7370,,,,2.06296888888323,1.03184407194628,5.7,1.406
95524,95823,183007,7392,,,,4.88511595100493,-0.131108014570122,5.7,0.214
97655,97966,188293,7593,,57    Aql,,1.36265867840887,0.149360649800096,5.7,-0.079
99182,99500,192455,7727,,68    Dra,,2.78043551025316,0.465108677044223,5.7,0.53
99523,99841,192787,7743,,,,2.99101932493393,-0.478739849775326,5.7,0.926
103057,103389,199260,8013,Gl 811,,,2.08795710932526,0.572691750833987,5.7,0.507
105311,105652,203803,8190,,,,0.194832297155438,-0.825392413231517,5.7,0.314
106217,106559,205289,8245,,37    Cap,,4.43975731349064,-0.722292108514303,5.7,0.423
107587,107930,208095,8357,,,,4.16230952161498,-0.697615984857014,5.7,-0.081
110895,111242,214035,8599,,,,1.44531679329913,-0.425174946540239,5.7,0.02
117200,117567,223559,9029,,,,1.13356234073981,-0.324152366958974,5.7,1.488
118351,,,,Gl 188B,,,2.58530057109739,-0.125266217529187,5.7,0
88,88,224834,9081,,Tau Phe,,0.0638802752645,0.367123899456374,5.71,0.911
1084,1086,905,41,,23    And,,4.85215676245071,1.09416665720959,5.71,0.331
5285,5296,6706,329,,30    Cet,,1.34969520344286,-0.252778264153309,5.71,0.446
14894,14930,20234,977,,,,5.0642291531227,1.38866791814125,5.71,2.419
16073,16112,21574,1054,,Chi2For,,0.399899195762538,-0.844025468001006,5.71,1.284
19505,19554,26462,1292,,45    Tau,,4.51624584178026,-1.30956711899872,5.71,0.36
21225,21278,29009,1449,,46    Eri,,5.81381949776903,-1.23267801945775,5.71,-0.128
22808,22860,31414,1579,,,,4.36699185273158,0.867610865788121,5.71,0.953
22828,22881,31444,1581,,,,3.85379991349054,-0.784590939204566,5.71,0.874
23613,23668,32890,1655,,,,1.2137910800856,-0.2852622967059,5.71,1.166
26280,26345,37209,1911,,,,0.47034940536117,-0.072271998154593,5.71,-0.212
28428,28499,40394,2101,,36    Aur,,5.32326800258383,-0.177412716308639,5.71,-0.007
29161,29234,42443,2186,,,,5.11772782338475,0.845280407496571,5.71,0.454
31484,31564,47138,2423,,6Nu 1CMa,,3.72488095400469,-1.05844810412864,5.71,0.848
34911,35005,55730,2728,,,,2.47285114146559,-1.18563727305221,5.71,1.007
40875,40990,70523,3281,,,,1.13739822214746,0.377804858691821,5.71,1.05
41697,41816,72041,3355,,30Ups1Cnc,,0.539549318647621,1.51878710199086,5.71,0.327
43029,43148,75276,3496,,,,0.918992762626133,0.500603699614062,5.71,0.554
48476,48613,86087,3927,,,,0.994039394041842,-0.081899760758424,5.71,0.006
49222,49363,87141,3954,,,,1.31938203580749,-0.92097323221426,5.71,0.507
51784,51933,91889,4158,Gl 398.1,,,3.34909944255971,-0.202447955469529,5.71,0.528
54364,54522,96813,4333,,,,3.88964834170149,0.423382448218176,5.71,1.4
56451,56620,100893,4469,,,,0.176744881331483,0.806861342775144,5.71,1.02
59740,59923,106887,4673,,,,2.859230515019,1.1453938489979,5.71,0.16
60423,60610,108114,4724,,,,1.31033072333632,-0.499843334213254,5.71,-0.066
62346,62541,111397,4865,,29    Com,,2.1151429705026,-1.26109484597735,5.71,0.024
62535,62732,111613,4876,,,,1.50927654173102,-0.169412624851805,5.71,0.344
67573,67787,121107,5225,,7    Boo,,0.514388953862764,0.28299441065217,5.71,0.845
73308,73536,132933,5594,,,,4.6620534063672,-0.919431110129831,5.71,1.509
75436,75665,137066,5725,,,,3.89050680137852,-1.08701956817908,5.71,1.646
77100,77336,141187,5870,,31Ups Ser,,2.20575660625683,0.603529624622464,5.71,0.094
88687,88964,166233,6795,,73    Oph,,3.65764802646605,0.205306566611872,5.71,0.363
89817,90096,169033,6881,,,,4.38643455910169,0.056177333685701,5.71,0.006
90218,90497,170200,6928,,,,2.01320293356373,0.78288069135277,5.71,-0.034
90559,90842,170521,6937,,,,4.3107672470213,0.044250140462403,5.71,1.322
92007,92294,173168,7036,,The Pav,,2.0106932204,-0.634913496681499,5.71,0.268
95261,95557,182645,7378,,,,5.15774916820293,-0.053939340128188,5.71,0.007
95956,96258,184960,7451,NN 4116,,,3.25177426637242,-1.0609741229069,5.71,0.475
97774,98085,188727,7609,,10    Sge,,4.93482028074281,1.08942330063015,5.71,0.903
99898,100221,193964,7792,,71    Dra,,4.07083050638593,0.989701500906992,5.71,-0.043
105420,105761,203875,8195,,19    Aqr,,5.21712438183134,-1.22570777983217,5.71,0.208
107759,108102,208111,8360,,,,5.96235494585776,0.781750074679404,5.71,1.185
1977,1982,2054,96,,,,0.992588774850163,0.047250882319685,5.72,-0.056
2347,2353,2637,117,,12    Cet,,3.08886193949547,1.00287249421361,5.72,1.545
3271,3277,3980,183,,Xi  Phe,,2.73583903433247,1.05852044369831,5.72,0.131
10304,10328,13596,648,,19    Ari,,1.83411697174381,-0.620475380438739,5.72,1.551
12041,12072,16028,748,,,,0.42598415999812,1.09182814452125,5.72,1.389
12497,12530,16765,790,,84    Cet,,0.198435814916395,0.035090818435155,5.72,0.511
15373,15411,20631,997,,,,2.72703750401351,-0.450564177601777,5.72,0.381
16129,16168,21402,1041,,,,0.888394738651895,0.769972370203109,5.72,0.048
17492,17534,23719,1169,,,,2.82034348304074,-0.68434857478502,5.72,0.961
19933,19983,26755,1313,,,,2.32380568964787,-0.179005904900249,5.72,1.108
20350,20400,27628,1368,,60    Tau,,3.45307870377294,1.23450495535378,5.72,0.315
20790,20842,28226,1403,,,,2.26635046766624,0.051165506297765,5.72,0.27
22033,22086,30238,1521,,,,4.62988484657103,-1.25493460738191,5.72,1.476
27248,27316,38545,1989,,131    Tau,,3.12822825153733,-0.100064946485334,5.72,0.077
28838,28909,42525,2194,,Eta1Dor,,4.86312436651878,-0.825603827253124,5.72,-0.024
29221,29294,42621,2200,,,,2.45886229351739,0.850685425637731,5.72,1.072
31557,31637,47500,2446,,,,5.18815144826972,0.016395787325905,5.72,-0.112
32653,32740,49380,2512,,,,0.813300566585838,1.13514686202157,5.72,1.298
34935,35029,56455,2761,,,,4.02821031641055,0.063084332037825,5.72,-0.109
42027,42146,72968,3398,,3    Hya,,2.83452277941445,-0.687780289557336,5.72,-0.004
43521,43644,75486,3505,,5    UMa,,4.97981390160831,-0.555321871751489,5.72,0.305
43798,43923,76291,3545,,,,5.47877551181398,-0.542316792101323,5.72,1.125
45028,45158,79181,3653,,,,0.183542561629148,0.825729298092192,5.72,0.977
46325,46457,81873,3755,,3    Leo,,0.624435064686431,-1.09869825639369,5.72,1.045
47458,47594,83489,3838,,,,2.91584708148762,-0.142755627266966,5.72,1.131
48151,48287,85483,3904,,,,6.24876342139186,-0.023490089880405,5.72,1.085
48427,48561,85980,3925,,,,1.48113788674884,-0.818536141106345,5.72,-0.114
59127,59309,105702,4629,,11    Vir,,1.98595214968268,0.032526024153586,5.72,0.352
59564,59746,106574,4659,,,,0.913564224439529,-0.920447778745183,5.72,1.179
66208,66417,118508,5123,,,,5.50848765431606,-0.237236178942445,5.72,1.593
69541,69763,124471,5320,,,,3.16775910047811,0.143069338945086,5.72,-0.095
71786,72012,129846,5493,,,,3.03655114119964,-0.490290105505774,5.72,1.398
72939,73166,132146,5575,,,,4.2231069751502,0.25133008119178,5.72,0.951
72957,73184,131977,5568,Gl 570A,,,1.7624862964423,0.34891000284834,5.72,1.024
75031,75260,137443,5737,,,,2.84721959784522,1.17439642739305,5.72,1.315
75123,75352,136956,5720,,,,4.67782582479607,-0.894099641934581,5.72,1.039
78730,78970,144415,5991,,,,4.74644786825453,0.416149489082416,5.72,0.298
79425,79666,146388,6065,,16    Her,,3.38147127044994,0.912241307759899,5.72,1.126
85211,85470,157753,6483,,,,3.06188557998657,0.659929572211615,5.72,1.169
85626,85888,159501,6550,,,,2.39577067898035,1.46272187523847,5.72,1.089
88025,88298,164402,6716,,,,6.07926928625852,0.641593227339975,5.72,-0.03
88362,88636,165683,6768,,,,2.11422200668606,-0.25252347688734,5.72,1.179
95190,95485,182477,7367,,,,1.88984206034171,-0.812951396740429,5.72,1.372
109485,109831,211211,8489,,,,0.676615705241753,-1.12707347048626,5.72,0.014
111013,111362,213930,8594,,,,3.34981702660145,-0.535043088658936,5.72,0.966
111621,111974,214850,8631,,,,2.20383364870452,1.00495579026283,5.72,0.723
112824,113184,216718,8716,,,,4.44316778830379,-0.076118896163454,5.72,0.881
112947,113307,216823,8722,,Tau3Gru,,3.51331721809913,-1.00971788361462,5.72,0.226
117746,118114,224362,9061,,Gam2Oct,,1.67957412634975,0.435250961030066,5.72,1.055
4190,4200,5276,257,,,,4.16987177441782,-1.09078873117068,5.73,1.574
12838,12871,17504,833,,Gam Hor,,2.22814782963545,-1.18075188692526,5.73,0.932
20527,20579,27777,1377,,55    Per,,4.07167256960621,0.763173189679217,5.73,-0.054
21766,21819,29646,1490,,,,5.44284821834847,-0.67085226722558,5.73,0.018
25131,25194,35515,1793,,,,1.22784751995487,0.344856705123343,5.73,1.626
26900,26966,38206,1975,,,,0.214219875507523,0.228984116021282,5.73,-0.014
31113,31190,46547,2397,,,,3.94475098903699,-0.079111360596655,5.73,-0.18
33628,33715,52005,2615,,41    Gem,,4.62137768007392,-0.515938239934226,5.73,1.641
37216,37322,61878,2963,,,,0.385638788844421,0.871555309267599,5.73,-0.125
39910,40023,67767,3191,,14Psi Cnc,,1.11383508194081,-0.016236593300329,5.73,0.825
40657,40772,69148,3245,,,,1.73663134454645,-0.217182099424855,5.73,0.891
44795,44923,78702,3638,,,,4.10227616268707,-0.753978944829511,5.73,0
47056,47189,83189,3826,,8    Leo,,3.51300578463278,0.207216430476104,5.73,1.223
50641,50786,89744,4067,Wo 9326,,,1.12567868882303,0.829397058780349,5.73,0.531
53222,53377,94497,4256,,,,3.18541167974298,0.376198250197531,5.73,1.032
55631,55797,99283,4407,,,,0.595633835723632,0.32923005047099,5.73,0.988
56859,57029,101606,4501,,62    UMa,,3.71870062504513,1.42193212554829,5.73,0.44
57497,57670,102713,4536,,,,3.62857672594297,0.629751016812522,5.73,0.467
60144,60329,107567,4704,,Zet1Mus,,5.05509130781426,1.17456191663417,5.73,1.038
66191,66400,118349,5120,,,,5.40672321865094,-0.391330779987574,5.73,0.22
66516,66727,119055,5144,,1    Boo,,3.68187566037615,-0.257983524103244,5.73,0.017
67450,67664,120404,5194,,,,1.02270225718839,-0.412324813405945,5.73,1.704
77750,77986,142926,5938,,4    Her,,3.12079886394983,-1.2293009870181,5.73,-0.102
78422,78661,145622,6034,,,,5.48546636699434,0.942885145300415,5.73,0.051
82171,82422,152173,6258,,50    Her,,5.32156032813084,0.999374719469806,5.73,1.626
83278,83535,153716,6320,,,,2.60601726986275,0.666407307398536,5.73,-0.097
86464,86731,161239,6608,,84    Her,,3.85469322297725,0.855877335867979,5.73,0.683
91686,91973,173649,7057,,7Zet2Lyr,,4.9518276054413,0.218409771444676,5.73,0.285
93258,93552,176723,7197,,,,5.29372047001517,0.46991875957305,5.73,0.328
95360,95656,183534,7408,,7Iot1Cyg,,3.29490285384212,1.35287403928034,5.73,-0.002
98441,98754,190229,7664,,,,5.39982607757919,-0.322122346598991,5.73,-0.095
98454,98767,190360,7670,Gl 777A,,,3.86279816066488,0.734090377778805,5.73,0.749
99507,99825,192310,7722,Gl 785,,,0.35157999412709,-0.618806743131752,5.73,0.878
100533,100859,195068,7828,,43    Cyg,,2.67805771352827,0.321914038972589,5.73,0.339
104641,104978,202103,8114,,,,1.48143189940576,-0.281474238431194,5.73,0.191
106313,106654,205471,8253,,8    PsA,,1.7876036917269,0.957699675566735,5.73,0.234
106819,107162,206644,8300,,77    Cyg,,5.28513270828205,0.310974593193424,5.73,0.055
111196,111546,214167,,,,,0.838452730404479,0.709985875152589,5.73,-0.16
112862,113222,216831,8723,,,,0.851397403113658,-1.41982255811905,5.73,-0.051
116721,117088,222820,8996,,,,0.71249151640913,-0.279981846062591,5.73,1.393
1351,1354,1239,60,,,,2.29328007783683,-0.497019204159706,5.74,0.898
3759,3765,4628,222,Gl 33,,96 G. Psc,4.63871156258483,-0.664244355016543,5.74,0.89
11971,12002,16074,752,,77    Cet,,5.18437402433158,-0.458090137028231,5.74,1.393
12090,12122,16307,767,,Iot1For,,0.481430775132499,0.457746793896028,5.74,1.017
12607,12640,16811,793,,34Mu  Ari,,5.9582928373155,-0.980086291725075,5.74,-0.017
14641,14677,19548,944,,55    Ari,,3.23480133943003,-0.701677606600466,5.74,0.115
16103,16142,21530,1050,,,,2.21652608186953,0.82325007488698,5.74,1.102
17300,17342,22764,1112,,,,0.964865609748565,-1.46028005965765,5.74,1.736
20774,20825,28732,1435,,,,0.863866897371411,-0.116538461933398,5.74,1.005
23419,23474,32503,1634,,1    Lep,,1.73160478329913,0.109402376900053,5.74,1.188
26279,26344,36678,1866,,,,3.00451790680237,0.958136610702881,5.74,1.671
28912,28984,41933,2166,,,,1.37621914554262,-0.889588236274287,5.74,1.584
30767,30840,45871,2364,,,,5.18999127467373,0.402030886997628,5.74,-0.16
32724,32810,50123,2545,,,,1.42617261584879,-0.444067273879959,5.74,0.094
33190,33277,50692,2569,Gl 252,37    Gem,,5.12120368596044,0.858872519004025,5.74,0.573
34297,34387,54079,2682,,,,4.55776732240311,-0.427297934144816,5.74,1.176
35545,35643,56963,2776,,,,2.32729212863645,0.404354655601919,5.74,0.342
38670,38783,65662,3120,,,,1.88230964493184,-0.737103004193237,5.74,1.554
41182,41299,71095,3305,,,,4.8962366497884,-1.02930856833971,5.74,1.528
42804,42923,74824,3479,,,,4.16184925521025,0.797299553753133,5.74,-0.139
44376,44504,77309,3592,,,,1.69677700984641,0.863523467518414,5.74,0.034
45830,45962,81136,3730,,,,1.12690650574281,-0.218819182977811,5.74,0.903
46680,46813,82573,3796,,,,1.34316234055157,-0.769778194773231,5.74,0.135
50306,50448,88983,4026,,32    UMa,,4.66351056999662,-0.390494996299778,5.74,0.163
52187,52338,92354,4176,,,,2.06165150922869,0.449347450426768,5.74,1.315
52336,52487,93163,4204,,,,0.134855371175475,-0.876837441690637,5.74,0.012
54668,54829,97670,4361,,,,2.72832884318712,-0.78656247618612,5.74,-0.106
55913,56080,99902,4426,,85    Leo,,5.58607701668479,0.524421167262221,5.74,1.371
61020,61212,109141,4776,,,,1.91712570452179,0.025737129045229,5.74,0.376
65389,65595,117566,5091,,,,4.52964785228033,-0.339621416109009,5.74,0.769
66456,66666,118767,5134,,,,2.47094740512133,-0.86761713977432,5.74,1.496
67726,67942,120913,5218,,,,3.15182050874764,-0.745250711322609,5.74,1.49
70885,71111,128000,5442,,,,1.19658270885874,1.03660707160548,5.74,1.529
71054,71280,128333,5452,,,,3.57870755748469,-0.069068470531569,5.74,1.56
71227,71453,128207,5449,,,,1.733987648945,-1.35135385519251,5.74,-0.112
71342,71568,128902,5464,,,,2.93943223755696,-0.825337842348567,5.74,1.481
72024,72250,129858,5494,,,,5.3166110146953,-1.08950630802915,5.74,0.066
74521,74750,135160,5661,,,,0.737795045947295,-0.088577997628415,5.74,-0.057
75743,75974,138852,5785,,,,4.88207887250077,0.798762098363453,5.74,0.976
77409,77645,141318,5873,,,,0.539787328056646,0.359164167217448,5.74,0.017
78043,78279,142514,5920,,,,0.972298858731096,-1.0503160098625,5.74,-0.066
79109,79349,145713,6039,,10    Her,,4.23693780659396,0.404992691593517,5.74,1.519
81484,81734,150557,6205,,14    Oph,,3.25734943524604,0.39281774360695,5.74,0.336
81859,82110,150745,6215,,,,1.63919318770096,-0.397848713498952,5.74,-0.101
82941,83196,153363,6310,,26    Oph,,4.50497181007245,-0.146750255869891,5.74,0.407
84512,84769,158996,6529,,,,1.64749320537578,1.14693493814601,5.74,1.499
86048,86313,160018,6568,,,,0.0220946140149,-0.135795901885983,5.74,1.228
87766,88038,163652,6691,,,,0.901417872116498,1.02590533682695,5.74,0.915
87864,88136,166866,6810,,41    Dra,,4.67744210013111,0.350479164405476,5.74,0.516
88409,88684,165438,6756,,,,1.15607149829915,-0.118615501699671,5.74,0.968
90384,90664,169836,6908,,,,1.79935164003682,-0.788733532469806,5.74,0.987
90709,90991,171130,6962,,,,5.99561657729604,-0.723943304382454,5.74,0.043
91033,91315,172728,7018,,,,2.80941735014116,0.337286354510281,5.74,-0.045
98021,98332,188097,7579,,,,4.26175040267072,0.651956484680861,5.74,0.224
106543,106886,206267,8281,,,,3.7504565635754,1.36248145304239,5.74,0.2
107822,108165,208501,8371,,13    Cep,,5.55608064207008,-1.50361184328305,5.74,0.655
108863,109209,210074,8435,,,,4.86527924488078,1.07870935867237,5.74,0.331
116758,117125,222806,8995,,,,5.30751793141919,-0.570846384914483,5.74,1.108
116947,117314,223170,9009,,,,1.91422525479342,-1.02422791005536,5.74,1.068
7262,7276,9562,448,,,,6.09482317723097,-1.04253286240731,5.75,0.639
7901,7916,10453,492,,,,3.92460526112069,0.519616483174691,5.75,0.443
10692,10718,13982,661,,8    Per,,1.81476233241882,-0.08611452713815,5.75,1.175
14026,14060,18784,907,,8Rho1Eri,,1.10619316326359,0.249315329637831,5.75,1.043
19476,19525,26311,1286,,,,5.01061927433852,-0.460648233737419,5.75,1.412
22883,22936,31134,1561,,,,0.565239979425697,0.72968846958977,5.75,0.105
24368,24426,34266,1721,,,,0.838085047050492,0.035954450136775,5.75,1.009
25954,26019,36874,1881,,,,5.43761981873354,-0.569619339512836,5.75,1.085
29152,29225,42087,2173,,3    Gem,,3.54322272765764,0.668721373488544,5.75,0.192
30754,30827,45412,2332,,48    Aur,,2.33394437939497,0.51196964453084,5.75,0.779
31857,31940,45866,2363,,,,1.40414741529246,-0.178354905447418,5.75,1.488
32531,32617,49434,2514,,,,2.88305139524631,1.14481776908643,5.75,0.292
32612,32698,49643,2521,,,,5.76864579279845,-0.427438682462225,5.75,-0.098
32937,33024,50277,2551,,,,0.288347703728815,-0.333795477648236,5.75,0.27
34269,34360,54309,2690,,,,5.96777288048735,-0.62333998541135,5.75,-0.117
34629,34722,54801,2700,,47    Gem,,4.51368720433869,0.2642939579037,5.75,0.13
35060,35152,55870,2738,,53    Gem,,1.46093054639772,-0.31002686561837,5.75,1.605
36293,36396,59381,2867,,,,6.1874124588403,-0.709433019229788,5.75,1.616
41397,41515,71801,3343,,,,4.25786189885509,-0.906191891473008,5.75,-0.151
43674,43798,76376,3554,,,,0.969375790342154,0.211358536973681,5.75,1.327
46524,46657,82383,3780,,Zet1Ant,,2.29230253528269,0.652354623651178,5.75,0.066
48842,48982,86513,3942,,,,1.52962714184568,0.23587192389758,5.75,1.059
54679,54840,97651,4360,,,,1.63951036908388,-0.610901511426207,5.75,1.309
59049,59229,105509,4624,,,,1.97755431120457,0.876671820057655,5.75,0.24
62697,62894,111904,4887,,,,1.97190506578592,0.791060825113666,5.75,0.295
62824,63024,112264,4909,,,,1.13746349197917,-0.758041685225311,5.75,1.451
65261,65466,116706,5057,,,,3.49368148458364,-0.588650102034898,5.75,0.09
73838,74066,133880,5624,,,,4.98206919496848,0.812131228287351,5.75,-0.113
74011,74239,134373,5641,,,,0.905637565978449,-0.365202932181817,5.75,1.045
74354,74582,134453,5644,,,,5.5840110790159,-1.09239659326158,5.75,3.271
78766,79005,144708,6002,,11    Sco,,2.51687973948851,-0.0829249880286,5.75,0.018
80133,80375,148330,6127,,,,5.96605674485728,-0.807135387747104,5.75,0.001
84926,85185,157740,6481,,,,6.00065268095387,-1.19876047515459,5.75,0.074
86515,86782,161693,6618,,,,2.48036015281636,-0.593399771198898,5.75,0.017
97163,97473,187259,7544,,52Pi  Aql,,2.09976857458273,-0.014377126647416,5.75,0.546
98167,98478,188584,7603,,Mu 1Pav,,3.73633794128982,-0.414431303791686,5.75,1.033
101761,102092,196917,7909,,,,3.67857762486895,0.358934655165006,5.75,1.551
101877,102208,199095,8002,,76    Dra,,2.18769951021626,0.383298882591505,5.75,0
104027,104364,200751,8073,,,,4.01207938972188,0.921823580385017,5.75,1.18
104180,104516,201834,8106,,,,1.12196209689612,-0.363615659896756,5.75,-0.111
104943,105282,203245,8161,,,,1.19359058771969,-0.685292959670079,5.75,-0.119
105662,106003,204485,8220,,,,3.76604467081003,0.445715252657561,5.75,0.333
108677,109023,209761,8415,,,,0.452304207502425,-0.5237230195884,5.75,1.249
109677,110023,211434,8504,,44    Aqr,,2.36138816628278,1.40089798933395,5.75,0.878
109757,110103,211833,8511,,25    Cep,,1.9112966929852,-0.101631675372591,5.75,1.256
115171,115537,220440,8898,,,,1.60328549100703,1.02626644550791,5.75,1.611
115390,115755,220885,8913,,13    And,,2.32603780291767,1.05973196796444,5.75,-0.007
7736,7751,10360,486,Gl 66B,,,4.80421138304933,0.67708393315222,5.76,0.88
8974,8993,11763,559,,7    Ari,,2.68229368197403,1.25918454313577,5.76,1.185
12659,12692,16727,785,,11    Per,,5.26018945659262,-0.020875903819471,5.76,-0.11
13620,13654,18191,867,,45Rho2Ari,,1.05859636008499,-0.035944701541891,5.76,1.452
16244,16285,21882,1075,,,,4.95859708483975,0.774528887931571,5.76,0.205
16470,16511,21933,1079,,6    Tau,,1.49819569167109,0.753007876825764,5.76,-0.072
17537,17579,23432,1151,,21    Tau,,4.13061095384788,-0.993026924752209,5.76,-0.036
18167,18212,24240,1198,,,,5.75404457203664,-0.939509523419186,5.76,1.04
20218,20268,27497,1360,,,,1.9304352064624,0.487426503404656,5.76,0.914
21139,21192,28843,1441,,,,5.42180115430023,-0.287707662475189,5.76,-0.117
22272,22325,30606,1538,,59    Eri,,2.94989523375571,-0.959480915979541,5.76,0.537
26154,26219,37192,1909,,,,0.369423086545368,0.075637303400731,5.76,1.12
29360,29433,42509,2193,,68    Ori,,5.87611910728533,1.20337200255872,5.76,-0.071
29996,30069,44323,2279,,,,4.32572107973202,0.773968305978535,5.76,-0.08
30518,30591,45572,2348,,,,2.60569979342083,0.633866865354496,5.76,-0.061
30763,30836,45765,2359,,,,5.69609489834271,0.299388140219282,5.76,1.118
31657,31737,47152,2425,,53    Aur,,4.20038349722815,-0.605323008676476,5.76,-0.001
37223,37329,61899,2964,,,,3.81651149575983,0.679321492046681,5.76,-0.071
38362,38474,64235,3072,,,,4.08612028334372,-0.851074144107629,5.76,0.412
41970,42090,72524,3377,,33    Lyn,,3.98947144622905,-0.464156960058106,5.76,0.051
44808,44936,78668,3636,,,,5.82203656059699,-0.442699349222015,5.76,0.937
51413,51561,91355,4135,,,,5.36449551886487,1.47211849144239,5.76,-0.194
56276,56445,100563,4455,Wo 9367,89    Leo,,1.98688710001105,0.088288011600926,5.76,0.48
61186,61379,109409,4788,,,,5.7646214392042,-0.299179679919696,5.76,0.683
62381,62576,111469,4869,,30    Com,,1.95036785589904,-0.72530894359288,5.76,0.051
64240,64445,114780,4986,,,,5.71689726297424,-0.915665344306626,5.76,1.499
64939,65144,115912,5029,,,,4.14056076269474,-0.732926116695286,5.76,1.106
65215,65420,116568,5050,,66    Vir,,2.16153649420082,-0.626564783818551,5.76,0.415
68058,68276,121996,5255,,10    Boo,,0.337729740772492,-0.854888606436821,5.76,-0.002
72152,72378,130274,5517,,57    Hya,,2.15009328487546,0.255332494172319,5.76,-0.007
72261,72487,130945,5533,,38    Boo,,5.78626748310388,0.480889492865598,5.76,0.482
73956,74184,133683,5621,,,,0.336343920449065,1.45842180316117,5.76,0.675
76333,76568,139798,5830,,,,2.18289936392426,0.937150353420552,5.76,0.353
77808,78045,142139,5905,,,,3.23291066207611,-0.030860317926454,5.76,0.087
79812,80054,146690,6073,,,,4.46757638863964,0.88514090698894,5.76,0.97
80652,80898,149009,6154,,,,4.37099244836098,1.12306641054225,5.76,1.605
83112,83367,154084,6333,,,,0.50569691721446,0.617632582020518,5.76,1.018
84432,84690,156293,6420,,,,1.55117382549338,-0.094181303130186,5.76,-0.049
84809,85068,156854,6442,,,,5.3072399016117,0.406607725642485,5.76,0.994
84910,85169,156942,6447,,,,5.32481090531394,0.615135941149561,5.76,-0.067
85991,86254,160181,6571,,79    Her,,2.46702547452042,-0.986556908920511,5.76,0.114
87564,87836,163318,6680,,,,3.39603724314582,0.682791650480498,5.76,0.207
89690,89968,168608,6863,,,,1.26620839583281,1.44091917666505,5.76,0.67
90480,90762,170878,6955,,,,2.46421136900775,0.357206259744454,5.76,0.053
91039,91322,171978,6993,,,,6.23474787299782,0.585876831605298,5.76,0.067
91568,91854,172211,7004,,,,5.70083422590754,-0.354992089656009,5.76,0.967
95276,95572,182900,7389,,,,1.54882163084239,-0.623960398987346,5.76,0.456
95839,96141,183552,7411,,,,1.49082663139151,-0.799923149459115,5.76,0.3
97505,97816,187420,7548,,,,2.35298199910315,-1.05154597490442,5.76,0.915
97617,97928,188154,7584,,56    Aql,,4.38017256364631,0.469566326081861,5.76,1.664
99775,100097,193592,7781,,,,0.795762351433991,-0.557429561346372,5.76,0.118
101101,101427,193721,7785,,,,3.77942391080722,0.429353826816184,5.76,1.122
103341,103673,199623,8027,,,,4.09203977936136,0.88904377744285,5.76,0.48
105355,105696,203585,8180,,The2Mic,,2.19432214157542,-1.00220858240411,5.76,-0.036
109274,109620,211029,8483,,,,1.96818438161736,0.178645362878656,5.76,1.645
110256,110602,212430,8534,,50    Aqr,,4.52618912989,0.651221836246785,5.76,0.97
110439,110785,212754,8548,Wo 9782A,34    Peg,,1.03438444366971,0.038829504576443,5.76,0.519
110849,111196,211539,8505,,Ups Oct,,4.13439014714545,-0.69147406249429,5.76,1.02
113143,113503,217232,8739,,52    Peg,,4.14349952275321,-0.770753052472634,5.76,0.293
117388,117756,223807,9040,,,,3.95068754859268,0.823484776435546,5.76,1.171
1189,1191,1064,51,,,,0.87083977998191,-0.00777190356291,5.77,-0.084
2000,2006,2114,97,,44    Psc,,3.26621669646639,0.24174727278574,5.77,0.855
5350,5361,6676,326,,,,4.95769371485492,-1.15493535989073,5.77,-0.019
20539,20591,27786,1379,,56    Per,,4.86665637263993,-0.232495933714024,5.77,0.4
22283,22336,30562,1536,,,,4.20133570860922,0.345110982175051,5.77,0.631
25519,25583,35802,1816,,117    Tau,,0.735371784597722,0.232261052685432,5.77,1.634
